date,storage,release,net_inflow
2/13/1979,953.297,22.54,22.54
2/14/1979,953.297,23.814,67.46369136
2/15/1979,957.0683333,1.133,44.78269136
2/16/1979,960.8396667,1.133,44.78269136
2/17/1979,964.611,1.133,98.14431687
2/18/1979,972.9927778,1.133,98.14431687
2/19/1979,981.3745556,1.133,98.14431687
2/20/1979,989.7563333,1.133,98.14431687
2/21/1979,998.1381111,1.133,98.14431687
2/22/1979,1006.519889,1.133,98.14431687
2/23/1979,1014.901667,1.133,98.14431687
2/24/1979,1023.283444,1.133,98.14431687
2/25/1979,1031.665222,1.133,98.14431687
2/26/1979,1040.047,1.133,18.30892593
2/27/1979,1041.531,44.91,62.08592593
2/28/1979,1043.015,48.62,131.9533333
3/1/1979,1050.215,1.133,84.46633333
3/2/1979,1057.415,1.133,84.46633333
3/3/1979,1064.615,20.926,104.2593333
3/4/1979,1071.815,1.133,84.46633333
3/5/1979,1079.015,1.133,1.133
3/6/1979,1079.015,53.179,88.43170062
3/7/1979,1082.060833,39.19,74.44270062
3/8/1979,1085.106667,21.407,56.65970062
3/9/1979,1088.1525,1.133,36.38570062
3/10/1979,1091.198333,1.133,36.38570062
3/11/1979,1094.244167,1.133,36.38570062
3/12/1979,1097.29,1.133,18.86448148
3/13/1979,1098.822,1.133,18.86448148
3/14/1979,1100.354,1.133,35.0001024
3/15/1979,1103.280118,23.475,57.3421024
3/16/1979,1106.206235,58.276,92.1431024
3/17/1979,1109.132353,37.718,71.5851024
3/18/1979,1112.058471,1.133,35.0001024
3/19/1979,1114.984588,1.133,35.0001024
3/20/1979,1117.910706,5.012,38.8791024
3/21/1979,1120.836824,1.133,35.0001024
3/22/1979,1123.762941,1.133,35.0001024
3/23/1979,1126.689059,1.133,35.0001024
3/24/1979,1129.615176,1.133,35.0001024
3/25/1979,1132.541294,1.133,35.0001024
3/26/1979,1135.467412,1.133,35.0001024
3/27/1979,1138.393529,1.133,35.0001024
3/28/1979,1141.319647,1.133,35.0001024
3/29/1979,1144.245765,1.133,35.0001024
3/30/1979,1147.171882,23.645,57.5121024
3/31/1979,1150.098,32.253,68.96100265
4/1/1979,1153.269571,1.133,37.84100265
4/2/1979,1156.441143,33.81,70.51800265
4/3/1979,1159.612714,1.133,37.84100265
4/4/1979,1162.784286,28.713,65.42100265
4/5/1979,1165.955857,1.133,37.84100265
4/6/1979,1169.127429,1.133,37.84100265
4/7/1979,1172.299,1.133,106.0558395
